aileron,elevator,rudder,flaps,slats,speedbrake,throttle,throttle2,engine-pump,engine-pump2,electric-pump,electric-pump2,external-power,APU-generator,latitude-deg,longitude-deg,altitude-ft,roll-deg,pitch-deg,heading-deg,side-slip-deg,airspeed-kt,glideslope,vertical-speed-fps,airspeed-indicator_indicated-speed-kt,altimeter_indicated-altitude-ft,altimeter_pressure-alt-ft,attitude-indicator_indicated-pitch-deg,attitude-indicator_indicated-roll-deg,attitude-indicator_internal-pitch-deg,attitude-indicator_internal-roll-deg,encoder_indicated-altitude-ft,encoder_pressure-alt-ft,gps_indicated-altitude-ft,gps_indicated-ground-speed-kt,gps_indicated-vertical-speed,indicated-heading-deg,magnetic-compass_indicated-heading-deg,slip-skid-ball_indicated-slip-skid,turn-indicator_indicated-turn-rate,vertical-speed-indicator_indicated-speed-fpm,engine_rpm
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.539071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991833,-22.605427,146.2243,0.090882,5.145325,179.97906,-27.003593,3.298965,0.006928,0.003961,2.872938,18.727278,-244.91066,5.144953,0.09103,5.144953,0.09103,-239.99986,-240.0,146.2243,0.135175,0.139782,193.19048,185.94862,-0.002628,-0.053412,-10.235146,1049.1674
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.546883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991833,-22.605427,146.22456,0.089345,5.148931,179.97682,-26.744286,3.329547,0.006891,0.004337,2.907007,18.718605,-244.91933,5.148562,0.089505,5.148562,0.089505,-239.99986,-240.0,146.22456,0.139902,0.160915,193.18825,184.89381,-0.001335,-0.051,-13.94947,1077.8927
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.558602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22482,0.088046,5.152038,179.97462,-26.485909,3.358114,0.00695,0.004754,2.938826,18.711418,-244.92651,5.151676,0.088189,5.151676,0.088189,-239.99986,-240.0,146.22482,0.14443,0.165913,193.1861,184.03311,2.4E-5,-0.049103,-10.076233,1100.7192
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.58204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22514,0.08648,5.155712,179.97171,-26.175858,3.396075,0.006886,0.005202,2.98138,18.702747,-244.93518,5.155361,0.086631,5.155361,0.086631,-239.99986,-240.0,146.22514,0.150474,0.194225,193.18321,183.05487,0.001552,-0.047027,-14.003305,1126.31
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.589853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22548,0.085065,5.159081,179.96863,-25.860603,3.434313,0.006889,0.0057,3.023579,18.694952,-244.94298,5.158742,0.085211,5.158742,0.085211,-239.99986,-240.0,146.22548,0.15678,0.212004,193.18015,182.19041,0.003163,-0.045272,-13.62663,1148.9846
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.589853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22581,0.083778,5.162137,179.96542,-25.533493,3.47158,0.006902,0.006203,3.065876,18.68783,-244.9501,5.161813,0.083908,5.161813,0.083908,-239.99986,-240.0,146.22581,0.163225,0.225724,193.17699,181.43135,0.004798,-0.043805,-10.077765,1168.9718
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.605478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22621,0.082426,5.165424,179.96135,-25.194958,3.51629,0.006951,0.006826,3.114426,18.68002,-244.95792,5.165109,0.082528,5.165109,0.082528,-239.99986,-240.0,146.22621,0.171029,0.239645,193.17299,180.6405,0.005811,-0.04236,-9.682403,1189.9025
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.613291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22667,0.080973,5.168918,179.95638,-24.814463,3.568348,0.006912,0.007455,3.172247,18.671469,-244.96646,5.168618,0.081099,5.168618,0.081099,-239.99986,-240.0,146.22667,0.180451,0.27537,193.16808,179.82845,0.006308,-0.040976,-13.818762,1211.7139
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.621103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22711,0.079845,5.171815,179.95189,-24.446857,3.614268,0.006927,0.008072,3.222779,18.664469,-244.97346,5.171528,0.079967,5.171528,0.079967,-239.99986,-240.0,146.22711,0.189255,0.288755,193.1636,179.17825,0.007125,-0.039908,-20.787134,1229.6462
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.636728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22766,0.078404,5.175181,179.94562,-24.053484,3.673428,0.006894,0.008782,3.287682,18.656023,-244.9819,5.174904,0.07853,5.174904,0.07853,-239.99986,-240.0,146.22766,0.200694,0.327801,193.15742,178.45418,0.008554,-0.038862,-10.65472,1250.2727
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.664073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22823,0.077127,5.178229,179.9392,-23.658754,3.730629,0.006898,0.009517,3.349934,18.648445,-244.98949,5.177961,0.07728,5.177961,0.07728,-239.99986,-240.0,146.22823,0.212295,0.353933,193.15108,177.82893,0.009627,-0.038054,-9.576578,1268.9166
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.68751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22878,0.076099,5.180981,179.93251,-23.247986,3.784632,0.00693,0.010268,3.410408,18.641535,-244.9964,5.180722,0.076178,5.180722,0.076178,-239.99986,-240.0,146.22878,0.223846,0.364801,193.14447,177.29254,0.011117,-0.037476,-16.804178,1286.1593
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.703136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.22943,0.074905,5.183967,179.92441,-22.83734,3.847963,0.006929,0.011074,3.479174,18.633945,-245.00398,5.183712,0.074985,5.183712,0.074985,-239.99986,-240.0,146.22943,0.237489,0.395763,193.13644,176.74774,0.01335,-0.037006,-16.054193,1305.725
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.722667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99183,-22.605427,146.23013,0.073658,5.186975,179.9154,-22.426956,3.914999,0.006932,0.011928,3.551724,18.626425,-245.0115,5.186722,0.073736,5.186722,0.073736,-249.99986,-250.0,146.23013,0.252266,0.431992,193.12755,176.24527,0.014448,-0.036706,-13.337512,1326.2639
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.738293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.23088,0.072376,5.190063,179.90546,-21.998032,3.985465,0.006919,0.012799,3.627496,18.618948,-245.01898,5.189808,0.072482,5.189808,0.072482,-249.99986,-250.0,146.23088,0.268227,0.464262,193.11768,175.7853,0.014907,-0.036585,-11.058045,1347.9956
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.761715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.23177,0.070881,5.19354,179.89326,-21.573797,4.067734,0.006895,0.013772,3.715338,18.610796,-245.02713,5.193277,0.071051,5.193277,0.071051,-249.99986,-250.0,146.23177,0.286918,0.513741,193.10559,175.33499,0.017231,-0.036681,-10.771151,1372.9137
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.785153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.23257,0.069806,5.196625,179.88187,-21.134592,4.139278,0.006925,0.014744,3.792518,18.604164,-245.03377,5.196353,0.069899,5.196353,0.069899,-249.99986,-250.0,146.23257,0.303927,0.530379,193.09428,174.9929,0.018961,-0.036941,-16.299778,1395.3105
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.792966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.23358,0.068085,5.200494,179.86678,-20.665789,4.23061,0.0069,0.015828,3.890012,18.596193,-245.04173,5.200212,0.068236,5.200212,0.068236,-249.99986,-250.0,146.23358,0.325511,0.585259,193.07935,174.63452,0.019543,-0.037508,-16.118988,1423.5283
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.792966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.2345,0.066824,5.203971,179.85242,-20.224442,4.311533,0.006947,0.016959,3.977161,18.589663,-245.04826,5.203677,0.066894,5.203677,0.066894,-249.99986,-250.0,146.2345,0.345095,0.604547,193.06512,174.36992,0.024515,-0.038221,-20.436039,1448.6019
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.82031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991825,-22.605427,146.23567,0.064904,5.208357,179.83363,-19.757229,4.414793,0.006893,0.018097,4.085681,18.58181,-245.05612,5.208052,0.065071,5.208052,0.065071,-249.99986,-250.0,146.23567,0.369885,0.680795,193.04648,174.10255,0.028926,-0.039328,-20.18362,1479.2383
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.835935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99182,-22.605427,146.23671,0.063392,5.212302,179.81586,-19.282078,4.505385,0.006946,0.01938,4.183118,18.575405,-245.06253,5.211983,0.06348,5.211983,0.06348,-249.99986,-250.0,146.23671,0.392328,0.692401,193.02885,173.91435,0.034684,-0.04054,-13.866126,1506.1298
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.843748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99182,-22.605427,146.23793,0.061483,5.216853,179.79425,-18.812237,4.611561,0.006937,0.020672,4.294613,18.568369,-245.06956,5.216525,0.061584,5.216525,0.061584,-249.99986,-250.0,146.23793,0.418427,0.740471,193.00742,173.7484,0.039434,-0.042159,-20.433199,1536.5868
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.859373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99182,-22.605427,146.23924,0.05947,5.221676,179.77022,-18.346064,4.724421,0.006929,0.022039,4.413446,18.561434,-245.07649,5.221334,0.0596,5.221334,0.0596,-249.99986,-250.0,146.23924,0.4463,0.803066,192.98357,173.62297,0.038746,-0.044096,-16.389753,1567.888
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.886717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99182,-22.605427,146.24075,0.05719,5.22719,179.74129,-17.827477,4.854049,0.006924,0.023618,4.549497,18.553877,-245.08406,5.226834,0.057337,5.226834,0.057337,-249.99986,-250.0,146.24075,0.478612,0.865158,192.95486,173.53215,0.034254,-0.046565,-15.29572,1602.4631
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.941405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99182,-22.605427,146.24213,0.055171,5.232094,179.71428,-17.382252,4.970084,0.006925,0.025046,4.670223,18.54779,-245.09013,5.231733,0.05532,5.231733,0.05532,-249.99986,-250.0,146.24213,0.507761,0.920037,192.92801,173.49129,0.029433,-0.048972,-18.081297,1632.4523
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991817,-22.605427,146.24371,0.05286,5.237693,179.68192,-16.89506,5.103816,0.006929,0.026699,4.810174,18.541134,-245.0968,5.23732,0.053014,5.23732,0.053014,-249.99986,-250.0,146.24371,0.541552,0.979781,192.89587,173.4836,0.024969,-0.051951,-10.670712,1666.512
-0.007828,-0.031754,0.0,0.0,0.0,0.0,0.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991817,-22.605427,146.24554,0.050225,5.244085,179.64313,-16.36588,5.257657,0.006931,0.028587,4.970027,18.53393,-245.104,5.243703,0.050383,5.243703,0.050383,-249.99986,-250.0,146.24554,0.580629,1.051768,192.85732,173.51782,0.020865,-0.055629,-19.249258,1704.8638
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991817,-22.605427,146.24721,0.047873,5.249772,179.607,-15.917784,5.395491,0.006932,0.03027,5.112693,18.528095,-245.10983,5.249378,0.048037,5.249378,0.048037,-249.99986,-250.0,146.24721,0.615808,1.112854,192.82143,173.58054,0.017063,-0.05914,-9.560534,1737.9257
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991814,-22.605427,146.24928,0.044978,5.256815,179.55997,-15.389078,5.567743,0.006935,0.032379,5.291591,18.521086,-245.11685,5.256408,0.045145,5.256408,0.045145,-249.99986,-250.0,146.24928,0.660017,1.190107,192.7747,173.6935,0.013531,-0.063796,-17.919567,1777.0544
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991814,-22.605427,146.25116,0.042441,5.263,179.5162,-14.943943,5.721549,0.006938,0.034261,5.450059,18.515503,-245.12242,5.262587,0.04261,5.262587,0.04261,-249.99986,-250.0,146.25116,0.699763,1.258841,192.73122,173.82108,0.010216,-0.068195,-19.051449,1809.738
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991814,-22.605427,146.25334,0.039613,5.26993,179.464,-14.462255,5.897783,0.006942,0.036415,5.631648,18.509398,-245.12854,5.26952,0.03978,5.26952,0.03978,-249.99986,-250.0,146.25334,0.745684,1.338208,192.67928,173.99268,0.00708,-0.073504,-12.023958,1844.5297
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99181,-22.605427,146.25604,0.03629,5.278156,179.39679,-13.907703,6.114418,0.006945,0.039049,5.854121,18.502275,-245.13565,5.277746,0.036454,5.277746,0.036454,-249.99986,-250.0,146.25604,0.80279,1.437937,192.61246,174.23422,0.003108,-0.080404,-20.016058,1883.548
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99181,-22.605427,146.25851,0.033456,5.285231,179.33339,-13.440702,6.309359,0.00695,0.04143,6.053894,18.496552,-245.14137,5.284828,0.033617,5.284828,0.033617,-249.99986,-250.0,146.25851,0.854893,1.523477,192.5494,174.47534,2.24E-4,-0.08695,-9.708883,1915.363
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991806,-22.605427,146.26114,0.030688,5.292252,179.26434,-12.982869,6.512568,0.006952,0.04389,6.262576,18.490932,-245.147,5.291859,0.030842,5.291859,0.030842,-249.99986,-250.0,146.26114,0.91002,1.615927,192.48071,174.74666,-0.002612,-0.094097,-11.575914,1945.4937
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991806,-22.605427,146.26392,0.028014,5.299136,179.18939,-12.53565,6.723729,0.006953,0.046437,6.478553,18.485424,-245.15251,5.298758,0.02816,5.298758,0.02816,-249.99986,-250.0,146.26392,0.968267,1.711798,192.40613,175.0469,-0.00545,-0.101861,-12.174927,1973.8324
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991802,-22.605425,146.26686,0.025474,5.305824,179.10826,-12.100011,6.942473,0.006959,0.049097,6.702132,18.480082,-245.15785,5.305463,0.02561,5.305463,0.02561,-249.99986,-250.0,146.26686,1.02972,1.807536,192.32538,175.37477,-0.008323,-0.110249,-12.132288,2000.3225
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991802,-22.605425,146.26997,0.023101,5.312262,179.02077,-11.67683,7.168401,0.006957,0.051793,6.93267,18.474897,-245.16304,5.311915,0.023227,5.311915,0.023227,-249.99986,-250.0,146.26997,1.094459,1.913437,192.23836,175.7289,-0.011266,-0.119265,-11.64376,2024.9479
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9918,-22.605425,146.27325,0.020915,5.318408,178.9267,-11.266778,7.401092,0.006961,0.054605,7.169433,18.469866,-245.16806,5.318083,0.021029,5.318083,0.021029,-249.99986,-250.0,146.27325,1.162549,2.015984,192.14468,176.10794,-0.014319,-0.128907,-10.872057,2047.7255
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9918,-22.605425,146.27672,0.018929,5.324216,178.82591,-10.870261,7.640106,0.006966,0.057503,7.413945,18.464144,-245.17378,5.323914,0.01903,5.323914,0.01903,-249.99986,-250.0,146.27672,1.234048,2.124871,192.04427,176.51045,-0.01751,-0.139172,-12.127209,2068.6975
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991795,-22.605425,146.27911,0.017719,5.327885,178.75491,-10.613539,7.802746,0.006967,0.059457,7.577835,18.461468,-245.17647,5.327595,0.017814,5.327595,0.017814,-249.99986,-250.0,146.27911,1.283632,2.197194,191.97362,176.79114,-0.019729,-0.146356,-12.510598,2081.706
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99179,-22.605425,146.2845,0.015485,5.335117,178.59378,-10.088287,8.156443,0.006968,0.063681,7.936067,18.453773,-245.18416,5.33486,0.015561,5.33486,0.015561,-249.99986,-250.0,146.2845,1.394151,2.36039,191.81308,177.41818,-0.024417,-0.162506,-11.973012,2106.878
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99179,-22.605425,146.2882,0.014292,5.339383,178.482,-9.763048,8.390711,0.006971,0.066499,8.174678,18.451023,-245.1869,5.339148,0.014356,5.339148,0.014356,-249.99986,-250.0,146.2882,1.469427,2.462232,191.70163,177.84448,-0.028185,-0.173578,-12.274532,2121.4673
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991787,-22.605425,146.2924,0.013221,5.343649,178.35327,-9.421151,8.650674,0.006974,0.069617,8.439132,18.447323,-245.19061,5.343435,0.013272,5.343435,0.013272,-249.99986,-250.0,146.2924,1.554941,2.576855,191.57343,178.32632,-0.032189,-0.186193,-17.450914,2135.957
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991783,-22.605425,146.29681,0.01238,5.347512,178.21742,-9.092477,8.914835,0.006976,0.072772,8.707108,18.443567,-245.19437,5.347322,0.012419,5.347322,0.012419,-249.99986,-250.0,146.29681,1.644008,2.700368,191.43794,178.82419,-0.036455,-0.199343,-10.00915,2149.0513
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991783,-22.605425,146.3014,0.011771,5.350973,178.0745,-8.776594,9.18281,0.006979,0.075983,8.978605,18.439924,-245.19801,5.350802,0.011798,5.350802,0.011798,-249.99986,-250.0,146.3014,1.73663,2.815125,191.29552,179.33653,-0.04099,-0.213001,-15.203424,2160.8457
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99178,-22.605425,146.3054,0.011438,5.35356,177.94995,-8.522849,9.408772,0.006981,0.078691,9.207965,18.4366,-245.20132,5.353405,0.011455,5.353405,0.011455,-249.99986,-250.0,146.3054,1.816529,2.919349,191.17143,179.77345,-0.044175,-0.224752,-17.913414,2169.7498
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991776,-22.605425,146.3087,0.011282,5.355443,177.84682,-8.325873,9.591136,0.006982,0.08086,9.391612,18.43458,-245.20335,5.355303,0.011291,5.355303,0.011291,-249.99986,-250.0,146.3087,1.882219,3.000025,191.06845,180.12885,-0.047489,-0.23438,-15.802386,2176.3062
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99177,-22.605423,146.31555,0.01125,5.35872,177.6312,-7.947386,9.959692,0.006985,0.085265,9.762736,18.428665,-245.20927,5.358604,0.011245,5.358604,0.011245,-249.99986,-250.0,146.31555,2.018302,3.163355,190.85352,180.8534,-0.054519,-0.254205,-17.245174,2188.0195
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991768,-22.605423,146.32095,0.011465,5.360771,177.46149,-7.676547,10.239114,0.006988,0.088607,10.045987,18.427017,-245.21092,5.360674,0.01145,5.360674,0.01145,-249.99986,-250.0,146.32095,2.124456,3.289887,190.6841,181.40698,-0.060149,-0.269516,-12.979552,2195.6814
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991764,-22.605423,146.32654,0.011863,5.362494,177.28535,-7.416509,10.520789,0.00699,0.091971,10.331104,18.424767,-245.21317,5.362413,0.011839,5.362413,0.011839,-249.99986,-250.0,146.32654,2.234086,3.418733,190.50844,181.96754,-0.066077,-0.285114,-11.164481,2202.4697
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99175,-22.605421,146.3566,0.015313,5.366932,176.36856,-6.303297,11.905661,0.006997,0.108432,11.726803,18.38669,-245.25124,5.366914,0.015268,5.366914,0.015268,-249.99986,-250.0,146.3566,2.811811,4.035357,189.59314,184.7316,-0.09877,-0.360272,-16.737034,2225.2322
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991745,-22.605421,146.36229,0.016085,5.367136,176.19995,-6.132111,12.147342,0.006999,0.111308,11.959621,18.399807,-245.23813,5.367127,0.016036,5.367127,0.016036,-249.99986,-250.0,146.36229,2.919213,4.141392,189.42456,185.21046,-0.103482,-0.373152,19.995073,2227.8047
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991737,-22.60542,146.3705,0.017259,5.367188,175.95923,-5.901757,12.486649,0.007,0.115332,12.310219,18.403881,-245.23405,5.36719,0.017206,5.36719,0.017206,-249.99986,-250.0,146.3705,3.073302,4.29741,189.1842,185.87714,-0.113147,-0.391052,15.176291,2230.8748
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991734,-22.60542,146.38025,0.01869,5.36693,175.67781,-5.650874,12.875529,0.007002,0.119942,12.704054,18.40329,-245.23465,5.366946,0.018635,5.366946,0.018635,-249.99986,-250.0,146.38025,3.254629,4.469529,188.90295,186.63113,-0.123096,-0.411285,12.280075,2233.705
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991726,-22.605417,146.38783,0.019824,5.366527,175.46233,-5.470688,13.167797,0.007003,0.123404,12.995854,18.407532,-245.2304,5.36655,0.019766,5.36655,0.019766,-249.99986,-250.0,146.38783,3.394211,4.605587,188.68777,187.18918,-0.130744,-0.426315,19.444204,2235.4087
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991722,-22.605417,146.39561,0.021008,5.365967,175.24306,-5.296916,13.46045,0.007005,0.12689,13.292077,18.408766,-245.22917,5.365999,0.020947,5.365999,0.020947,-249.99986,-250.0,146.39561,3.536807,4.731783,188.46883,187.73918,-0.138554,-0.441223,13.87387,2236.791
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99172,-22.605415,146.40361,0.022248,5.365254,175.02007,-5.129197,13.753384,0.007005,0.130341,13.587291,18.40908,-245.22885,5.365293,0.022184,5.365293,0.022184,-249.99986,-250.0,146.40361,3.682361,4.866868,188.24614,188.27985,-0.146526,-0.456008,15.316138,2237.8843
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99171,-22.605415,146.41185,0.023541,5.364395,174.79343,-4.967231,14.046489,0.007006,0.133809,13.88217,18.40921,-245.22871,5.36444,0.023475,5.36444,0.023475,-249.99986,-250.0,146.41185,3.830816,4.997526,188.01953,188.80988,-0.154656,-0.470662,15.876404,2238.774
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991707,-22.605413,146.42029,0.024914,5.363391,174.56343,-4.810869,14.339654,0.007007,0.13729,14.176879,18.409416,-245.22852,5.363444,0.024843,5.363444,0.024843,-249.99986,-250.0,146.42029,3.982116,5.12758,187.78981,189.32805,-0.162928,-0.485138,16.72219,2239.7256
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991703,-22.605413,146.42896,0.026355,5.36227,174.3306,-4.660043,14.632881,0.007008,0.140765,14.471504,18.409786,-245.22815,5.362329,0.026282,5.362329,0.026282,-249.99986,-250.0,146.42896,4.136203,5.25817,187.55722,189.83318,-0.171318,-0.499358,18.148071,2240.747
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991695,-22.605412,146.43784,0.027822,5.361062,174.09546,-4.514605,14.926172,0.007009,0.144229,14.76608,18.410353,-245.22758,5.361125,0.027748,5.361125,0.027748,-249.99986,-250.0,146.43784,4.293022,5.388996,187.3223,190.32411,-0.179781,-0.513251,7.97177,2241.8164
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99169,-22.60541,146.44693,0.029266,5.35979,173.85849,-4.374384,15.219523,0.00701,0.1477,15.060618,18.411125,-245.2268,5.359854,0.029195,5.359854,0.029195,-249.99986,-250.0,146.44693,4.452517,5.522001,187.08522,190.79976,-0.188277,-0.526759,12.931962,2242.9167
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991684,-22.60541,146.45703,0.030764,5.358366,173.60023,-4.228139,15.537379,0.007011,0.151458,15.38001,18.411943,-245.22598,5.358432,0.030696,5.358432,0.030696,-249.99986,-250.0,146.45703,4.628263,5.662253,186.82712,191.29657,-0.196763,-0.540894,16.64501,2244.1282
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99168,-22.605408,146.46579,0.03195,5.357128,173.38083,-4.10881,15.806374,0.007011,0.154626,15.649548,18.413286,-245.22464,5.357197,0.031886,5.357197,0.031886,-249.99986,-250.0,146.46579,4.779328,5.784055,186.60783,191.70102,-0.205198,-0.552407,10.693968,2245.159
-0.007828,-0.031754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.991673,-22.605406,146.47554,0.033141,5.355745,173.14098,-3.983083,16.09985,0.007011,0.15808,15.943967,18.414698,-245.22324,5.355814,0.033084,5.355814,0.033084,-249.99986,-250.0,146.47554,4.94654,5.918368,186.36783,192.12468,-0.21354,-0.56446,17.433025,2246.282
